 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -2.454  -1.245   2.202   3.525     1013.06      575.40     -432.99     1242.92
  -2.462  -1.250   2.205   3.534     1005.11      571.18     -428.01     1232.76
  -2.470  -1.255   2.209   3.543      997.25      567.00     -423.09     1222.70
  -2.478  -1.259   2.212   3.553      989.47      562.86     -418.24     1212.76
  -2.487  -1.264   2.216   3.562      981.77      558.76     -413.46     1202.93
  -2.495  -1.269   2.219   3.572      974.16      554.71     -408.73     1193.21
  -2.503  -1.273   2.223   3.581      966.62      550.69     -404.07     1183.59
  -2.511  -1.278   2.226   3.591      959.16      546.71     -399.47     1174.08
  -2.519  -1.283   2.229   3.600      951.79      542.77     -394.93     1164.67
  -2.527  -1.287   2.233   3.610      944.48      538.87     -390.45     1155.37
  -2.536  -1.292   2.236   3.619      937.26      535.01     -386.02     1146.17
  -2.544  -1.297   2.240   3.629      930.11      531.18     -381.66     1137.06
  -2.552  -1.301   2.243   3.638      923.03      527.39     -377.35     1128.06
  -2.560  -1.306   2.246   3.648      916.03      523.64     -373.09     1119.15
  -2.568  -1.311   2.250   3.657      909.10      519.92     -368.89     1110.34
  -2.577  -1.315   2.253   3.667      902.24      516.24     -364.74     1101.62
  -2.585  -1.320   2.256   3.676      895.45      512.60     -360.65     1093.00
  -2.593  -1.325   2.260   3.686      888.73      508.99     -356.61     1084.47
  -2.601  -1.329   2.263   3.695      882.08      505.41     -352.62     1076.03
  -2.609  -1.334   2.266   3.705      875.49      501.87     -348.68     1067.68
  -2.618  -1.339   2.269   3.714      868.98      498.36     -344.79     1059.41
  -2.626  -1.344   2.273   3.724      862.53      494.88     -340.95     1051.24
  -2.634  -1.348   2.276   3.733      856.14      491.43     -337.16     1043.15
  -2.642  -1.353   2.279   3.742      849.82      488.02     -333.42     1035.15
  -2.650  -1.358   2.282   3.752      843.56      484.64     -329.72     1027.23
  -2.659  -1.362   2.285   3.761      837.37      481.29     -326.07     1019.39
  -2.667  -1.367   2.289   3.771      831.24      477.98     -322.47     1011.63
  -2.675  -1.372   2.292   3.780      825.17      474.69     -318.91     1003.96
  -2.683  -1.377   2.295   3.790      819.16      471.43     -315.40      996.36
  -2.691  -1.381   2.298   3.799      813.21      468.21     -311.93      988.85
  -2.700  -1.386   2.301   3.809      807.31      465.01     -308.50      981.41
  -2.708  -1.391   2.304   3.818      801.48      461.84     -305.11      974.05
  -2.716  -1.396   2.308   3.828      795.71      458.71     -301.77      966.76
  -2.724  -1.400   2.311   3.837      789.99      455.60     -298.47      959.55
  -2.733  -1.405   2.314   3.846      784.32      452.51     -295.21      952.41
  -2.741  -1.410   2.317   3.856      778.72      449.46     -291.99      945.34
  -2.749  -1.415   2.320   3.865      773.17      446.44     -288.81      938.35
  -2.757  -1.419   2.323   3.875      767.67      443.44     -285.67      931.43
  -2.766  -1.424   2.326   3.884      762.22      440.47     -282.57      924.57
  -2.774  -1.429   2.329   3.894      756.83      437.52     -279.50      917.79
  -2.782  -1.434   2.332   3.903      751.49      434.60     -276.48      911.08
  -2.790  -1.438   2.335   3.913      746.20      431.71     -273.49      904.43
  -2.799  -1.443   2.338   3.922      740.97      428.85     -270.53      897.85
  -2.807  -1.448   2.341   3.931      735.78      426.01     -267.62      891.33
  -2.815  -1.453   2.344   3.941      730.65      423.19     -264.73      884.88
  -2.823  -1.457   2.347   3.950      725.56      420.40     -261.89      878.50
  -2.832  -1.462   2.350   3.960      720.52      417.63     -259.07      872.17
  -2.840  -1.467   2.353   3.969      715.53      414.89     -256.29      865.91
  -2.848  -1.472   2.356   3.979      710.59      412.18     -253.55      859.71
  -2.856  -1.477   2.359   3.988      705.69      409.48     -250.84      853.58
  -2.865  -1.481   2.362   3.998      700.84      406.81     -248.16      847.50
  -2.873  -1.486   2.365   4.007      696.04      404.17     -245.51      841.48
  -2.881  -1.491   2.368   4.016      691.28      401.54     -242.89      835.52
  -2.889  -1.496   2.371   4.026      686.56      398.94     -240.31      829.62
  -2.898  -1.501   2.374   4.035      681.89      396.37     -237.76      823.78
  -2.906  -1.505   2.377   4.045      677.27      393.81     -235.23      817.99
