 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -2.790  -1.397   2.946   4.291      554.35      312.37     -338.28      720.63
  -2.798  -1.402   2.951   4.301      550.84      310.51     -335.51      715.83
  -2.806  -1.406   2.955   4.311      547.36      308.67     -332.76      711.06
  -2.813  -1.410   2.960   4.320      543.91      306.85     -330.04      706.34
  -2.821  -1.415   2.965   4.330      540.49      305.04     -327.35      701.67
  -2.829  -1.419   2.969   4.340      537.10      303.25     -324.69      697.04
  -2.837  -1.423   2.974   4.349      533.74      301.47     -322.05      692.45
  -2.844  -1.428   2.979   4.359      530.41      299.70     -319.44      687.90
  -2.852  -1.432   2.983   4.368      527.11      297.95     -316.86      683.39
  -2.860  -1.436   2.988   4.378      523.84      296.22     -314.30      678.92
  -2.867  -1.441   2.992   4.388      520.59      294.49     -311.77      674.49
  -2.875  -1.445   2.997   4.397      517.37      292.78     -309.27      670.11
