# ts_version: 01
# Year: 2015
# Day: 311
# Hour: 0
# Minute: 00
# Second: 00
# SW dynamic pressure: 2.3
# SW velocity: 721.0
# IMF By: -2.6
# IMF Bz: -3.7
# Dst: -62.0
# DIR: 1
# Geographic Geocentric Latitude: 69.65
# Longitude: 18.955
# Xgsm: 1.
# Ygsm: 1.
# Zgsm: 1.
 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -2.492  -1.183   1.610   3.194     1339.47      701.87     -163.21     1521.00
  -2.501  -1.187   1.611   3.203     1327.34      696.00     -158.88     1507.15
  -2.510  -1.192   1.612   3.212     1315.36      690.19     -154.63     1493.47
  -2.518  -1.196   1.613   3.221     1303.51      684.45     -150.45     1479.95
  -2.527  -1.201   1.614   3.230     1291.80      678.77     -146.35     1466.59
  -2.536  -1.206   1.615   3.239     1280.23      673.15     -142.31     1453.40
  -2.545  -1.210   1.616   3.248     1268.79      667.59     -138.35     1440.36
  -2.554  -1.215   1.617   3.257     1257.48      662.09     -134.46     1427.48
  -2.562  -1.220   1.618   3.267     1246.30      656.65     -130.63     1414.75
  -2.571  -1.224   1.619   3.276     1235.25      651.27     -126.87     1402.17
  -2.580  -1.229   1.620   3.285     1224.33      645.94     -123.18     1389.74
  -2.589  -1.234   1.620   3.294     1213.53      640.68     -119.55     1377.46
  -2.598  -1.238   1.621   3.303     1202.85      635.47     -115.98     1365.33
  -2.606  -1.243   1.622   3.312     1192.30      630.31     -112.48     1353.33
  -2.615  -1.247   1.623   3.321     1181.86      625.21     -109.03     1341.48
  -2.624  -1.252   1.624   3.330     1171.54      620.16     -105.65     1329.77
  -2.633  -1.257   1.625   3.339     1161.34      615.17     -102.33     1318.19
  -2.642  -1.261   1.625   3.348     1151.26      610.23      -99.06     1306.74
  -2.651  -1.266   1.626   3.357     1141.28      605.34      -95.85     1295.43
  -2.659  -1.271   1.627   3.367     1131.42      600.50      -92.69     1284.25
  -2.668  -1.275   1.627   3.376     1121.67      595.71      -89.59     1273.20
  -2.677  -1.280   1.628   3.385     1112.02      590.97      -86.55     1262.27
  -2.686  -1.285   1.629   3.394     1102.49      586.28      -83.56     1251.47
  -2.695  -1.290   1.630   3.403     1093.06      581.64      -80.62     1240.80
  -2.703  -1.294   1.630   3.412     1083.73      577.05      -77.73     1230.24
  -2.712  -1.299   1.631   3.421     1074.51      572.50      -74.89     1219.81
  -2.721  -1.304   1.631   3.430     1065.38      568.00      -72.10     1209.49
  -2.730  -1.308   1.632   3.439     1056.36      563.55      -69.36     1199.29
  -2.739  -1.313   1.633   3.448     1047.44      559.14      -66.66     1189.21
  -2.747  -1.318   1.633   3.457     1038.61      554.78      -64.01     1179.23
  -2.756  -1.322   1.634   3.466     1029.88      550.46      -61.41     1169.37
  -2.765  -1.327   1.634   3.475     1021.24      546.19      -58.86     1159.62
  -2.774  -1.332   1.635   3.484     1012.70      541.96      -56.35     1149.98
  -2.783  -1.337   1.635   3.493     1004.25      537.77      -53.88     1140.45
  -2.791  -1.341   1.636   3.502      995.89      533.62      -51.46     1131.02
  -2.800  -1.346   1.636   3.511      987.62      529.52      -49.07     1121.69
  -2.809  -1.351   1.636   3.520      979.44      525.45      -46.73     1112.47
  -2.818  -1.355   1.637   3.529      971.35      521.43      -44.43     1103.35
  -2.827  -1.360   1.637   3.538      963.35      517.45      -42.18     1094.33
  -2.835  -1.365   1.638   3.547      955.42      513.50      -39.96     1085.41
  -2.844  -1.370   1.638   3.557      947.59      509.60      -37.78     1076.59
  -2.853  -1.374   1.638   3.566      939.83      505.73      -35.63     1067.86
  -2.862  -1.379   1.639   3.575      932.16      501.90      -33.53     1059.22
  -2.871  -1.384   1.639   3.584      924.57      498.11      -31.46     1050.68
  -2.879  -1.389   1.639   3.593      917.06      494.36      -29.43     1042.24
  -2.888  -1.393   1.640   3.602      909.63      490.64      -27.43     1033.88
  -2.897  -1.398   1.640   3.611      902.27      486.96      -25.47     1025.61
  -2.906  -1.403   1.640   3.620      895.00      483.32      -23.54     1017.43
  -2.915  -1.408   1.640   3.629      887.80      479.71      -21.65     1009.34
  -2.923  -1.412   1.640   3.638      880.67      476.14      -19.79     1001.34
  -2.932  -1.417   1.641   3.647      873.62      472.60      -17.97      993.42
  -2.941  -1.422   1.641   3.656      866.64      469.09      -16.17      985.58
  -2.950  -1.427   1.641   3.665      859.73      465.62      -14.41      977.83
  -2.959  -1.431   1.641   3.674      852.90      462.18      -12.68      970.16
  -2.967  -1.436   1.641   3.683      846.13      458.78      -10.98      962.57
  -2.976  -1.441   1.641   3.692      839.43      455.40       -9.31      955.05
  -2.985  -1.446   1.641   3.701      832.81      452.06       -7.67      947.62
  -2.994  -1.450   1.642   3.710      826.25      448.75       -6.06      940.27
  -3.003  -1.455   1.642   3.719      819.76      445.48       -4.47      932.99
  -3.011  -1.460   1.642   3.728      813.33      442.23       -2.92      925.79
  -3.020  -1.465   1.642   3.737      806.97      439.01       -1.39      918.66
  -3.029  -1.470   1.642   3.746      800.67      435.83        0.11      911.60
